Date,Price,Exogenous 1,Exogenous 2,Exogenous 3,Exogenous 4,Exogenous 5,Exogenous 6
2018-10-04 11:00:00,70.0,8717.0,1087.0,10252.0,85237.0,19750.0,2294.0
2018-10-04 12:00:00,63.38,8749.0,1182.0,10187.0,87374.0,19562.0,2264.0
2018-10-04 13:00:00,59.53,8648.0,1179.0,10161.0,86860.0,19378.0,2231.0
2018-10-04 14:00:00,58.3,8551.0,1021.0,9817.0,84854.0,19208.0,2219.0
2018-10-04 15:00:00,60.11,8587.0,814.0,9615.0,81497.0,19055.0,2180.0
2018-10-04 16:00:00,66.9,8531.0,533.0,9469.0,75421.0,18846.0,2213.0
2018-10-04 17:00:00,76.0,8390.0,213.0,9464.0,70115.0,18971.0,2277.0
2018-10-04 18:00:00,83.75,8464.0,27.0,9574.0,67867.0,19560.0,2511.0
2018-10-04 19:00:00,91.52,8711.0,0.0,9858.0,69027.0,20026.0,2575.0
2018-10-04 20:00:00,82.08,8368.0,0.0,10076.0,67690.0,19309.0,2553.0
2018-10-04 21:00:00,72.6,7806.0,0.0,9329.0,65339.0,18494.0,2262.0
2018-10-04 22:00:00,63.0,7321.0,0.0,9167.0,61243.0,17011.0,2175.0
2018-10-04 23:00:00,54.1,6885.0,0.0,8378.0,58839.0,15531.0,2178.0
2018-10-05 00:00:00,54.28,6602.0,0.0,7815.0,56103.0,15417.0,2185.0
2018-10-05 01:00:00,49.99,6555.0,0.0,7614.0,55532.0,15443.0,2189.0
2018-10-05 02:00:00,47.0,6448.0,0.0,7637.0,54730.0,15108.0,2193.0
2018-10-05 03:00:00,46.0,6386.0,0.0,7611.0,54227.0,15147.0,2194.0
2018-10-05 04:00:00,47.9,6485.0,0.0,7634.0,54964.0,15493.0,2194.0
2018-10-05 05:00:00,53.0,7054.0,0.0,8142.0,59504.0,16182.0,2194.0
2018-10-05 06:00:00,69.6,8183.0,0.0,9425.0,65321.0,18045.0,2272.0
2018-10-05 07:00:00,78.5,8607.0,81.0,9757.0,70248.0,19309.0,2505.0
2018-10-05 08:00:00,76.2,8624.0,384.0,10103.0,76978.0,19638.0,2495.0
2018-10-05 09:00:00,67.5,8719.0,787.0,10065.0,82098.0,19397.0,2455.0
2018-10-05 10:00:00,62.01,8642.0,1133.0,10534.0,85424.0,19204.0,2286.0
2018-10-05 11:00:00,54.27,8646.0,1324.0,10422.0,87789.0,19335.0,2256.0
2018-10-05 12:00:00,52.01,8605.0,1413.0,10170.0,88615.0,19381.0,2238.0
2018-10-05 13:00:00,49.79,8424.0,1391.0,10066.0,87732.0,19241.0,2239.0
2018-10-05 14:00:00,48.41,8260.0,1269.0,9831.0,82930.0,18881.0,2261.0
2018-10-05 15:00:00,52.01,8282.0,1040.0,10091.0,78424.0,18689.0,2258.0
2018-10-05 16:00:00,60.7,8237.0,664.0,9947.0,73490.0,18448.0,2251.0
2018-10-05 17:00:00,72.2,8133.0,251.0,9806.0,66861.0,18588.0,2430.0
2018-10-05 18:00:00,80.0,8129.0,30.0,9641.0,64603.0,19287.0,2586.0
2018-10-05 19:00:00,86.23,8275.0,0.0,9794.0,64809.0,20142.0,2613.0
2018-10-05 20:00:00,78.97,7851.0,0.0,9768.0,65282.0,19753.0,2605.0
2018-10-05 21:00:00,67.55,7317.0,0.0,9610.0,61745.0,18815.0,2242.0
2018-10-05 22:00:00,58.0,6832.0,0.0,8886.0,59997.0,17180.0,2181.0
2018-10-05 23:00:00,54.23,6459.0,0.0,8694.0,58527.0,16323.0,2193.0
2018-10-06 00:00:00,51.3,6043.0,0.0,7983.0,53474.0,15994.0,2208.0
2018-10-06 01:00:00,50.01,5868.0,0.0,7540.0,51916.0,15995.0,2209.0
2018-10-06 02:00:00,47.99,5819.0,0.0,7229.0,50354.0,15548.0,2211.0
2018-10-06 03:00:00,47.49,5828.0,0.0,7011.0,49676.0,15391.0,2213.0
2018-10-06 04:00:00,48.01,5852.0,0.0,6661.0,49512.0,15595.0,2213.0
2018-10-06 05:00:00,50.95,5964.0,0.0,6566.0,50683.0,15750.0,2214.0
2018-10-06 06:00:00,58.0,6304.0,0.0,6584.0,53135.0,15588.0,2217.0
2018-10-06 07:00:00,65.0,6670.0,70.0,6700.0,55001.0,16407.0,2374.0
2018-10-06 08:00:00,65.0,6992.0,330.0,7042.0,60342.0,17298.0,2359.0
2018-10-06 09:00:00,66.8,7279.0,661.0,7477.0,68705.0,17394.0,2370.0
2018-10-06 10:00:00,59.0,7517.0,982.0,7613.0,73393.0,17236.0,2254.0
2018-10-06 11:00:00,52.1,7605.0,1199.0,7841.0,77903.0,17117.0,2225.0
2018-10-06 12:00:00,50.45,7358.0,1285.0,7918.0,79965.0,17191.0,2192.0
2018-10-06 13:00:00,49.7,7205.0,1246.0,7627.0,78250.0,16999.0,2171.0
2018-10-06 14:00:00,48.01,7032.0,1139.0,7357.0,74365.0,16536.0,2170.0
2018-10-06 15:00:00,51.42,6998.0,910.0,7533.0,70079.0,16048.0,2169.0
2018-10-06 16:00:00,57.0,6912.0,561.0,7182.0,64401.0,16133.0,2157.0
2018-10-06 17:00:00,63.5,6672.0,204.0,6823.0,59654.0,16805.0,2202.0
2018-10-06 18:00:00,72.71,6926.0,22.0,6783.0,57858.0,17670.0,2392.0
2018-10-06 19:00:00,83.04,7129.0,0.0,6996.0,59218.0,18057.0,2517.0
2018-10-06 20:00:00,75.76,6897.0,0.0,6790.0,58917.0,17850.0,2488.0
2018-10-06 21:00:00,61.81,6518.0,0.0,6564.0,56098.0,17108.0,2254.0
2018-10-06 22:00:00,54.8,6220.0,0.0,6653.0,54707.0,16200.0,2229.0
2018-10-06 23:00:00,49.33,5914.0,0.0,6406.0,51802.0,15234.0,2166.0
2018-10-07 00:00:00,45.77,5596.0,0.0,6753.0,49874.0,14148.0,2310.0
2018-10-07 01:00:00,41.73,5358.0,0.0,6378.0,49784.0,13351.0,2310.0
2018-10-07 02:00:00,38.43,5399.0,0.0,6514.0,48079.0,12917.0,2318.0
2018-10-07 03:00:00,37.0,5426.0,0.0,6502.0,46796.0,12654.0,2319.0
2018-10-07 04:00:00,35.1,5409.0,0.0,6529.0,46067.0,12663.0,2321.0
2018-10-07 05:00:00,33.8,5419.0,0.0,6425.0,46306.0,12767.0,2322.0
2018-10-07 06:00:00,37.4,5605.0,0.0,6551.0,47789.0,13199.0,2330.0
2018-10-07 07:00:00,42.9,5933.0,37.0,7442.0,48218.0,13942.0,2428.0
2018-10-07 08:00:00,46.1,6386.0,174.0,7705.0,52308.0,14551.0,2598.0
2018-10-07 09:00:00,50.4,6783.0,409.0,8059.0,57663.0,14893.0,2666.0
2018-10-07 10:00:00,50.98,7092.0,611.0,8300.0,62709.0,15386.0,2690.0
2018-10-07 11:00:00,51.5,7216.0,744.0,8420.0,66414.0,15502.0,2684.0
2018-10-07 12:00:00,48.11,6948.0,794.0,8448.0,68320.0,15313.0,2659.0
2018-10-07 13:00:00,46.79,6846.0,757.0,8465.0,66636.0,14691.0,2614.0
2018-10-07 14:00:00,42.7,6734.0,625.0,8228.0,63393.0,14781.0,2564.0
2018-10-07 15:00:00,45.0,6774.0,473.0,8103.0,59905.0,14710.0,2482.0
2018-10-07 16:00:00,48.1,6778.0,287.0,7852.0,56672.0,14770.0,2393.0
2018-10-07 17:00:00,58.35,6673.0,96.0,7731.0,54020.0,15661.0,2325.0
2018-10-07 18:00:00,68.9,7095.0,9.0,7876.0,55104.0,16544.0,2476.0
2018-10-07 19:00:00,80.0,7344.0,0.0,8003.0,57768.0,16763.0,2542.0
2018-10-07 20:00:00,75.0,7093.0,0.0,7815.0,58381.0,16460.0,2535.0
2018-10-07 21:00:00,69.0,6756.0,0.0,7783.0,57113.0,16124.0,2428.0
2018-10-07 22:00:00,68.25,6600.0,0.0,7873.0,55803.0,15850.0,2389.0
2018-10-07 23:00:00,58.56,6299.0,0.0,7805.0,51787.0,14478.0,2328.0
2018-10-08 00:00:00,57.8,6154.0,0.0,7382.0,48364.0,14648.0,2294.0
2018-10-08 01:00:00,52.69,6156.0,0.0,6748.0,47349.0,14135.0,2294.0
2018-10-08 02:00:00,47.0,5946.0,0.0,7375.0,47060.0,13909.0,2298.0
2018-10-08 03:00:00,43.3,5889.0,0.0,7583.0,47333.0,13759.0,2300.0
2018-10-08 04:00:00,45.6,6004.0,0.0,8096.0,49558.0,13829.0,2300.0
2018-10-08 05:00:00,53.5,6501.0,0.0,8979.0,54448.0,14676.0,2302.0
2018-10-08 06:00:00,73.13,7726.0,0.0,9614.0,59997.0,16982.0,2363.0
2018-10-08 07:00:00,87.18,8248.0,40.0,10133.0,65290.0,18750.0,2544.0
2018-10-08 08:00:00,88.0,8403.0,203.0,10366.0,70260.0,19329.0,2801.0
2018-10-08 09:00:00,81.78,8548.0,447.0,10548.0,76376.0,19050.0,2734.0
2018-10-08 10:00:00,71.7,8441.0,707.0,10664.0,80565.0,18878.0,2762.0
2018-10-08 11:00:00,66.6,8537.0,905.0,10852.0,83750.0,18832.0,2751.0
2018-10-08 12:00:00,60.0,8576.0,978.0,10905.0,85501.0,18857.0,2663.0
2018-10-08 13:00:00,55.1,8492.0,953.0,10830.0,85251.0,18818.0,2638.0
2018-10-08 14:00:00,55.4,8441.0,861.0,10591.0,82636.0,18691.0,2586.0
2018-10-08 15:00:00,59.4,8454.0,688.0,10464.0,79356.0,18498.0,2503.0
2018-10-08 16:00:00,66.81,8391.0,429.0,10320.0,73688.0,18187.0,2414.0
2018-10-08 17:00:00,76.96,8351.0,153.0,10193.0,66820.0,18484.0,2391.0
2018-10-08 18:00:00,86.0,8473.0,12.0,10172.0,64809.0,19428.0,2533.0
2018-10-08 19:00:00,97.1,8548.0,0.0,10212.0,65359.0,19699.0,2641.0
2018-10-08 20:00:00,86.72,8112.0,0.0,9900.0,64946.0,19344.0,2481.0
2018-10-08 21:00:00,76.0,7526.0,0.0,9732.0,62634.0,18370.0,2404.0
2018-10-08 22:00:00,66.25,7048.0,0.0,9676.0,60227.0,17249.0,2353.0
2018-10-08 23:00:00,56.0,6635.0,0.0,9187.0,57053.0,16047.0,2359.0
2018-10-09 00:00:00,57.0,6386.0,0.0,8144.0,55635.0,15755.0,2269.0
2018-10-09 01:00:00,54.83,6495.0,0.0,8025.0,54851.0,15599.0,2271.0
2018-10-09 02:00:00,52.93,6336.0,0.0,8117.0,54138.0,15379.0,2274.0
2018-10-09 03:00:00,51.0,6273.0,0.0,8027.0,53603.0,15262.0,2286.0
2018-10-09 04:00:00,51.94,6387.0,0.0,8179.0,54903.0,15529.0,2285.0
2018-10-09 05:00:00,57.21,6903.0,0.0,8567.0,57324.0,16199.0,2300.0
2018-10-09 06:00:00,72.6,8089.0,0.0,9771.0,61768.0,18178.0,2355.0
2018-10-09 07:00:00,84.5,8564.0,52.0,9996.0,67093.0,19319.0,2755.0
2018-10-09 08:00:00,86.69,8622.0,268.0,10188.0,71295.0,19726.0,2843.0
2018-10-09 09:00:00,83.0,8734.0,531.0,10466.0,75974.0,19730.0,2721.0
2018-10-09 10:00:00,71.6,8601.0,803.0,10471.0,80389.0,19334.0,2724.0
2018-10-09 11:00:00,63.27,8623.0,1004.0,10722.0,84896.0,18929.0,2705.0
2018-10-09 12:00:00,56.0,8685.0,1083.0,10508.0,85984.0,18979.0,2639.0
2018-10-09 13:00:00,55.0,8598.0,1048.0,10427.0,85756.0,18899.0,2586.0
2018-10-09 14:00:00,54.72,8486.0,941.0,10646.0,84833.0,18724.0,2528.0
2018-10-09 15:00:00,56.0,8511.0,766.0,10425.0,80616.0,18593.0,2450.0
2018-10-09 16:00:00,65.0,8454.0,511.0,10758.0,73297.0,18323.0,2387.0
2018-10-09 17:00:00,76.01,8341.0,176.0,10655.0,66681.0,18682.0,2441.0
2018-10-09 18:00:00,86.16,8494.0,11.0,10472.0,64340.0,19686.0,2748.0
2018-10-09 19:00:00,97.1,8689.0,0.0,10710.0,65706.0,19958.0,2754.0
2018-10-09 20:00:00,85.0,8314.0,0.0,10338.0,64405.0,19674.0,2581.0
2018-10-09 21:00:00,77.0,7719.0,0.0,10874.0,61657.0,18634.0,2347.0
2018-10-09 22:00:00,60.0,7245.0,0.0,9782.0,60746.0,17146.0,2264.0
2018-10-09 23:00:00,57.0,6787.0,0.0,8880.0,58293.0,16044.0,2276.0
2018-10-10 00:00:00,59.5,6521.0,0.0,7980.0,54011.0,15438.0,2277.0
2018-10-10 01:00:00,56.83,6471.0,0.0,7691.0,52014.0,15140.0,2278.0
2018-10-10 02:00:00,55.23,6315.0,0.0,7673.0,50830.0,15095.0,2278.0
2018-10-10 03:00:00,53.97,6255.0,0.0,7680.0,49754.0,14840.0,2281.0
2018-10-10 04:00:00,55.0,6369.0,0.0,7702.0,50806.0,15196.0,2284.0
2018-10-10 05:00:00,60.6,6885.0,0.0,8539.0,53922.0,15875.0,2289.0
2018-10-10 06:00:00,76.5,8064.0,0.0,9627.0,59997.0,18170.0,2467.0
2018-10-10 07:00:00,90.0,8535.0,57.0,9960.0,64662.0,19193.0,2761.0
2018-10-10 08:00:00,90.88,8589.0,304.0,10371.0,69693.0,19595.0,2857.0
2018-10-10 09:00:00,84.3,8698.0,639.0,10710.0,76839.0,19338.0,2742.0
2018-10-10 10:00:00,75.2,8565.0,959.0,10898.0,82269.0,19113.0,2700.0
2018-10-10 11:00:00,66.25,8585.0,1181.0,10809.0,86461.0,18819.0,2666.0
2018-10-10 12:00:00,57.48,8645.0,1274.0,10846.0,89036.0,18803.0,2594.0
2018-10-10 13:00:00,55.17,8557.0,1250.0,10668.0,88979.0,18616.0,2562.0
2018-10-10 14:00:00,53.02,8446.0,1139.0,10573.0,87025.0,18319.0,2520.0
2018-10-10 15:00:00,54.0,8471.0,890.0,10343.0,83790.0,18223.0,2446.0
2018-10-10 16:00:00,61.23,8415.0,556.0,10033.0,79256.0,17972.0,2412.0
2018-10-10 17:00:00,68.0,8308.0,182.0,9735.0,74713.0,18109.0,2454.0
2018-10-10 18:00:00,80.0,8468.0,10.0,9852.0,74958.0,18763.0,2559.0
2018-10-10 19:00:00,90.83,8652.0,0.0,9946.0,78410.0,19571.0,2696.0
2018-10-10 20:00:00,77.2,8281.0,0.0,9757.0,76007.0,19128.0,2465.0
2018-10-10 21:00:00,64.18,7689.0,0.0,9662.0,72159.0,18243.0,2332.0
2018-10-10 22:00:00,56.4,7215.0,0.0,9273.0,69594.0,16503.0,2254.0
2018-10-10 23:00:00,46.0,6756.0,0.0,8569.0,67314.0,15114.0,2266.0
2018-10-11 00:00:00,40.9,6486.0,0.0,7868.0,61160.0,14809.0,2133.0
2018-10-11 01:00:00,38.6,6365.0,0.0,7903.0,59593.0,14609.0,2137.0
2018-10-11 02:00:00,36.0,6194.0,0.0,7849.0,58690.0,14649.0,2136.0
2018-10-11 03:00:00,37.0,6123.0,0.0,7888.0,58485.0,14612.0,2138.0
2018-10-11 04:00:00,40.0,6225.0,0.0,7933.0,59206.0,14792.0,2152.0
2018-10-11 05:00:00,50.0,6727.0,0.0,8257.0,63119.0,15692.0,2152.0
2018-10-11 06:00:00,62.5,7897.0,0.0,9673.0,68577.0,18077.0,2187.0
2018-10-11 07:00:00,80.79,8363.0,56.0,9866.0,71841.0,19262.0,2461.0
2018-10-11 08:00:00,81.19,8413.0,324.0,10209.0,77720.0,19302.0,2597.0
2018-10-11 09:00:00,78.2,8495.0,732.0,10636.0,82268.0,19107.0,2435.0
2018-10-11 10:00:00,54.0,8335.0,1076.0,10986.0,85418.0,18909.0,2266.0
2018-10-11 11:00:00,52.0,8336.0,1273.0,10924.0,88040.0,19021.0,2255.0
2018-10-11 12:00:00,49.78,8393.0,1347.0,10425.0,87962.0,19073.0,2236.0
2018-10-11 13:00:00,48.73,8302.0,1312.0,10387.0,86323.0,18955.0,2232.0
2018-10-11 14:00:00,50.14,8174.0,1189.0,10341.0,82665.0,18665.0,2229.0
2018-10-11 15:00:00,53.0,8180.0,925.0,10397.0,78902.0,18601.0,2228.0
2018-10-11 16:00:00,66.0,8120.0,554.0,10023.0,72205.0,18723.0,2237.0
2018-10-11 17:00:00,75.6,8019.0,176.0,9995.0,68053.0,19322.0,2437.0
2018-10-11 18:00:00,79.9,8233.0,8.0,10062.0,67374.0,19984.0,2640.0
2018-10-11 19:00:00,87.65,8485.0,0.0,10198.0,69328.0,20602.0,2669.0
2018-10-11 20:00:00,74.08,8136.0,0.0,10344.0,68874.0,20321.0,2598.0
2018-10-11 21:00:00,60.95,7550.0,0.0,9896.0,65730.0,19076.0,2165.0
2018-10-11 22:00:00,52.98,7087.0,0.0,9704.0,61642.0,17107.0,2117.0
2018-10-11 23:00:00,47.03,6633.0,0.0,8809.0,58229.0,16647.0,2120.0
2018-10-12 00:00:00,49.03,6366.0,0.0,8914.0,57213.0,16096.0,2265.0
2018-10-12 01:00:00,48.5,6417.0,0.0,8542.0,55298.0,15728.0,2267.0
2018-10-12 02:00:00,45.84,6255.0,0.0,8504.0,54123.0,15378.0,2267.0
2018-10-12 03:00:00,44.24,6180.0,0.0,8476.0,53464.0,15203.0,2270.0
2018-10-12 04:00:00,45.44,6258.0,0.0,8499.0,53335.0,15167.0,2272.0
2018-10-12 05:00:00,51.1,6758.0,0.0,9347.0,57672.0,16103.0,2285.0
2018-10-12 06:00:00,60.86,7951.0,0.0,10260.0,65303.0,17824.0,2331.0
2018-10-12 07:00:00,77.2,8446.0,50.0,10432.0,69910.0,19021.0,2664.0
2018-10-12 08:00:00,77.12,8434.0,295.0,10676.0,75187.0,19104.0,2740.0
2018-10-12 09:00:00,74.12,8496.0,633.0,11165.0,80626.0,18807.0,2746.0
2018-10-12 10:00:00,63.5,8356.0,945.0,11515.0,83991.0,18545.0,2728.0
2018-10-12 11:00:00,58.5,8338.0,1158.0,11313.0,87904.0,18695.0,2705.0
2018-10-12 12:00:00,51.5,8328.0,1257.0,11520.0,88521.0,18681.0,2680.0
2018-10-12 13:00:00,49.1,8186.0,1263.0,11428.0,88011.0,18542.0,2552.0
2018-10-12 14:00:00,48.6,8001.0,1136.0,11395.0,84424.0,18264.0,2504.0
2018-10-12 15:00:00,52.01,7971.0,899.0,11103.0,79644.0,18228.0,2463.0
2018-10-12 16:00:00,55.7,7924.0,519.0,10779.0,72757.0,18146.0,2465.0
2018-10-12 17:00:00,67.5,7896.0,162.0,10642.0,66562.0,18335.0,2464.0
2018-10-12 18:00:00,77.49,8045.0,5.0,10500.0,66081.0,19386.0,2791.0
2018-10-12 19:00:00,81.35,8174.0,0.0,10745.0,68219.0,19797.0,2797.0
2018-10-12 20:00:00,72.8,7756.0,0.0,10456.0,67815.0,19063.0,2534.0
2018-10-12 21:00:00,56.9,7177.0,0.0,10384.0,64478.0,17782.0,2312.0
2018-10-12 22:00:00,53.2,6689.0,0.0,9570.0,61623.0,16160.0,2265.0
2018-10-12 23:00:00,48.99,6314.0,0.0,9104.0,57659.0,15236.0,2268.0
2018-10-13 00:00:00,46.71,5899.0,0.0,8621.0,55535.0,13790.0,2257.0
2018-10-13 01:00:00,43.1,5882.0,0.0,8443.0,53179.0,13202.0,2258.0
2018-10-13 02:00:00,42.0,5821.0,0.0,8223.0,52314.0,13071.0,2258.0
2018-10-13 03:00:00,42.0,5812.0,0.0,7932.0,51095.0,13010.0,2259.0
2018-10-13 04:00:00,42.5,5834.0,0.0,8134.0,51029.0,12869.0,2261.0
2018-10-13 05:00:00,42.55,5890.0,0.0,8495.0,51655.0,13120.0,2270.0
2018-10-13 06:00:00,47.06,6257.0,0.0,8615.0,54170.0,14027.0,2275.0
2018-10-13 07:00:00,54.48,6647.0,46.0,8908.0,56668.0,14956.0,2327.0
2018-10-13 08:00:00,57.5,6960.0,293.0,9194.0,61853.0,16052.0,2482.0
2018-10-13 09:00:00,55.5,7250.0,689.0,9557.0,69012.0,16420.0,2580.0
2018-10-13 10:00:00,49.5,7444.0,1032.0,9737.0,72696.0,16500.0,2548.0
2018-10-13 11:00:00,46.28,7507.0,1222.0,9844.0,75448.0,16397.0,2577.0
2018-10-13 12:00:00,42.8,7258.0,1307.0,9888.0,77671.0,16367.0,2553.0
