Date,Price,Exogenous 1,Exogenous 2,Exogenous 3,Exogenous 4,Exogenous 5,Exogenous 6
2018-10-01 00:00:00,59.53,0.0,5859.25,48749.0,13421.0,13927.0,6881.0
2018-10-01 01:00:00,56.1,0.0,5754.0,47795.0,13028.0,13618.0,6725.0
2018-10-01 02:00:00,51.41,42628.0,5902.5,47233.0,12553.0,13393.0,5599.0
2018-10-01 03:00:00,47.38,42986.75,6331.5,46771.0,12530.0,13207.0,5561.0
2018-10-01 04:00:00,47.59,44675.0,6954.5,48534.0,12508.0,13530.0,5638.0
2018-10-01 05:00:00,51.61,48813.25,7644.5,52947.0,13601.0,14636.0,5858.0
2018-10-01 06:00:00,69.13,57869.0,8274.5,58005.0,15417.0,17502.0,7356.0
2018-10-01 07:00:00,77.32,63091.5,9201.75,64887.0,15558.0,18884.0,8073.0
2018-10-01 08:00:00,84.97,65697.25,11146.75,69410.0,14917.0,19249.0,8503.0
2018-10-01 09:00:00,79.56,66773.5,13677.75,74233.0,14025.0,18822.0,8984.0
2018-10-01 10:00:00,73.7,67731.25,16894.75,77328.0,12981.0,18573.0,9148.0
2018-10-01 11:00:00,71.63,69087.0,20056.75,79708.0,12551.0,18610.0,9450.0
2018-10-01 12:00:00,63.15,67618.5,22432.75,81190.0,12229.0,18735.0,9699.0
2018-10-01 13:00:00,60.24,67284.75,23929.5,81358.0,12309.0,18608.0,9952.0
2018-10-01 14:00:00,56.18,65931.0,24815.25,81186.0,12217.0,18401.0,9677.0
2018-10-01 15:00:00,53.0,65181.25,24426.25,79584.0,12319.0,18259.0,9463.0
2018-10-01 16:00:00,53.37,63297.5,22760.0,77570.0,12583.0,18043.0,9227.0
2018-10-01 17:00:00,60.42,63258.25,20347.5,76092.0,12990.0,18133.0,9065.0
2018-10-01 18:00:00,69.93,63779.0,17892.0,73376.0,14175.0,18946.0,8636.0
2018-10-01 19:00:00,75.0,64215.5,17393.25,75500.0,15861.0,19622.0,8434.0
2018-10-01 20:00:00,65.83,62493.5,17578.25,72204.0,16275.0,18944.0,8222.0
2018-10-01 21:00:00,53.86,59105.25,17626.0,69198.0,15697.0,17962.0,8094.0
2018-10-01 22:00:00,46.46,54674.0,17124.0,65642.0,15939.0,16073.0,7838.0
2018-10-01 23:00:00,42.5,51064.0,16464.25,60570.0,15274.0,14998.0,7660.0
2018-10-02 00:00:00,45.1,46408.0,16308.0,57485.0,14215.0,14525.0,7084.0
2018-10-02 01:00:00,44.1,44746.0,15902.75,56075.0,13915.0,14487.0,7114.0
2018-10-02 02:00:00,44.06,0.0,15700.5,55579.0,13783.0,14371.0,6828.0
2018-10-02 03:00:00,43.77,0.0,15739.75,55684.0,14009.0,14293.0,5891.0
2018-10-02 04:00:00,44.29,0.0,16114.0,56874.0,14145.0,14511.0,5978.0
2018-10-02 05:00:00,48.13,0.0,16674.5,59028.0,14885.0,15867.0,6959.0
2018-10-02 06:00:00,57.7,0.0,17663.5,66111.0,16025.0,17670.0,7885.0
2018-10-02 07:00:00,68.21,0.0,18923.5,70898.0,16932.0,19307.0,8433.0
2018-10-02 08:00:00,70.36,0.0,21996.75,76571.0,16335.0,19577.0,8689.0
2018-10-02 09:00:00,54.53,0.0,26305.0,78991.0,14628.0,19677.0,9041.0
2018-10-02 10:00:00,48.49,0.0,31148.0,83305.0,13349.0,19631.0,9053.0
2018-10-02 11:00:00,46.19,0.0,35281.75,86394.0,12970.0,19909.0,9097.0
2018-10-02 12:00:00,44.15,0.0,38050.5,87101.0,12869.0,20083.0,9057.0
2018-10-02 13:00:00,30.79,0.0,39164.0,85509.0,13228.0,20278.0,8805.0
