Date,Price,Exogenous 1,Exogenous 2,Exogenous 3,Exogenous 4,Exogenous 5,Exogenous 6
2018-10-02 12:00:00,52.55,7799.0,1538.0,5715,87101.0,10376.0,3596.25
2018-10-02 13:00:00,43.07,7745.0,1521.0,5385,85509.0,10333.0,3588.5
2018-10-02 14:00:00,39.89,7667.0,1452.0,5259,83693.0,10044.0,3648.5
2018-10-02 15:00:00,43.01,7640.0,1353.0,5201,82035.0,10043.0,3678.75
2018-10-02 16:00:00,46.03,7641.0,1204.0,5163,79835.0,9941.0,3719.5
2018-10-02 17:00:00,47.02,7726.0,1096.0,5245,79426.0,9819.0,3744.0
2018-10-02 18:00:00,55.63,7866.0,1060.0,5778,78527.0,9762.0,3759.5
2018-10-02 19:00:00,57.86,7884.0,1054.0,5685,78955.0,10036.0,3760.0
2018-10-02 20:00:00,56.06,7498.0,994.0,5556,76138.0,9874.0,3768.5
2018-10-02 21:00:00,45.35,6866.0,909.0,4910,73131.0,9674.0,3697.75
2018-10-02 22:00:00,38.29,6514.0,841.0,4811,70000.0,9222.0,3566.5
2018-10-02 23:00:00,18.74,5986.0,807.0,4582,66471.0,9114.0,3448.25
2018-10-03 00:00:00,47.08,5509.0,1030.0,4037,60978.0,8045.0,3237.5
2018-10-03 01:00:00,43.04,5247.0,997.0,3965,60722.0,8043.0,3244.5
2018-10-03 02:00:00,40.08,5159.0,926.0,3973,60115.0,7730.0,3215.25
2018-10-03 03:00:00,39.0,5050.0,946.0,4012,60069.0,7689.0,3209.75
2018-10-03 04:00:00,40.03,5189.0,959.0,4115,60129.0,7763.0,3206.25
2018-10-03 05:00:00,47.03,5828.0,959.0,4329,59773.0,8391.0,3211.5
2018-10-03 06:00:00,61.96,6998.0,949.0,6200,60012.0,8850.0,3348.25
2018-10-03 07:00:00,70.02,7781.0,967.0,6847,60314.0,9440.0,3407.0
2018-10-03 08:00:00,74.91,8010.0,994.0,7049,62889.0,9618.0,3445.5
2018-10-03 09:00:00,72.01,7961.0,1051.0,7022,66300.0,9733.0,3500.0
2018-10-03 10:00:00,62.95,7998.0,1093.0,6622,69981.0,9869.0,3559.25
2018-10-03 11:00:00,62.91,8033.0,1211.0,6593,73940.0,10088.0,3602.25
2018-10-03 12:00:00,62.97,7799.0,1406.0,6367,75896.0,10190.0,3603.75
2018-10-03 13:00:00,62.94,7745.0,1582.0,6355,74921.0,10134.0,3584.75
2018-10-03 14:00:00,63.0,7667.0,1610.0,6579,71765.0,9814.0,3568.75
2018-10-03 15:00:00,62.95,7640.0,1559.0,6397,68175.0,9800.0,3520.5
2018-10-03 16:00:00,61.97,7641.0,1499.0,6250,64855.0,9487.0,3459.75
2018-10-03 17:00:00,59.99,7726.0,1318.0,6323,62243.0,9570.0,3429.5
2018-10-03 18:00:00,67.46,7866.0,1087.0,7806,58792.0,9587.0,3392.75
2018-10-03 19:00:00,75.93,7884.0,889.0,7866,59780.0,9737.0,3407.75
2018-10-03 20:00:00,72.15,7498.0,815.0,7468,57910.0,9532.0,3387.75
2018-10-03 21:00:00,63.25,6866.0,786.0,6732,55224.0,9229.0,3378.5
2018-10-03 22:00:00,72.99,6514.0,768.0,6566,54516.0,8972.0,3377.25
2018-10-03 23:00:00,62.99,5986.0,794.0,6216,52715.0,8805.0,3323.0
2018-10-04 00:00:00,64.75,5408.0,1046.0,4709,53118.0,7458.0,3294.75
2018-10-04 01:00:00,61.8,5150.0,1006.0,4584,51257.0,7428.0,3302.25
2018-10-04 02:00:00,60.68,5066.0,937.0,4480,51462.0,7404.0,3249.5
2018-10-04 03:00:00,52.04,4956.0,936.0,4228,52620.0,7404.0,3208.0
2018-10-04 04:00:00,47.53,5106.0,928.0,4342,54167.0,7510.0,3203.0
2018-10-04 05:00:00,55.7,5739.0,806.0,4476,56940.0,7834.0,3218.5
2018-10-04 06:00:00,74.69,6930.0,653.0,5160,62641.0,9236.0,3333.25
2018-10-04 07:00:00,80.21,7709.0,593.0,8201,67803.0,9781.0,3370.0
2018-10-04 08:00:00,81.06,7920.0,576.0,8210,73193.0,10079.0,3416.5
2018-10-04 09:00:00,82.15,7862.0,641.0,7533,77561.0,10154.0,3452.25
2018-10-04 10:00:00,79.02,7883.0,705.0,7022,81326.0,10397.0,3496.75
2018-10-04 11:00:00,76.09,7891.0,761.0,6164,85237.0,10252.0,3528.75
2018-10-04 12:00:00,74.98,7659.0,850.0,5113,87374.0,10187.0,3534.5
2018-10-04 13:00:00,72.89,7595.0,856.0,4775,86860.0,10161.0,3529.75
2018-10-04 14:00:00,75.9,7498.0,775.0,5060,84854.0,9817.0,3465.5
2018-10-04 15:00:00,77.92,7464.0,631.0,5860,81497.0,9615.0,3432.5
2018-10-04 16:00:00,77.98,7453.0,398.0,6211,75421.0,9469.0,3363.75
2018-10-04 17:00:00,79.96,7559.0,200.0,6718,70115.0,9464.0,3308.0
2018-10-04 18:00:00,80.31,7737.0,115.0,7555,67867.0,9574.0,3295.25
2018-10-04 19:00:00,88.94,7754.0,82.0,7932,69027.0,9858.0,3298.75
2018-10-04 20:00:00,81.65,7343.0,111.0,7442,67690.0,10076.0,3281.0
2018-10-04 21:00:00,74.35,6722.0,169.0,4999,65339.0,9329.0,3284.0
2018-10-04 22:00:00,75.98,6387.0,270.0,5272,61243.0,9167.0,3278.25
2018-10-04 23:00:00,69.56,5853.0,397.0,4611,58839.0,8378.0,3263.5
2018-10-05 00:00:00,56.06,5645.0,551.0,4003,56103.0,7815.0,3239.0
2018-10-05 01:00:00,55.4,5357.0,660.0,3909,55532.0,7614.0,3248.5
2018-10-05 02:00:00,49.97,5265.0,739.0,3927,54730.0,7637.0,3227.75
2018-10-05 03:00:00,48.07,5150.0,803.0,3992,54227.0,7611.0,3243.0
2018-10-05 04:00:00,48.28,5255.0,895.0,4064,54964.0,7634.0,3244.5
2018-10-05 05:00:00,56.09,5833.0,967.0,4247,59504.0,8142.0,3286.0
2018-10-05 06:00:00,77.99,6918.0,1034.0,5495,65321.0,9425.0,3347.75
2018-10-05 07:00:00,78.92,7660.0,1137.0,6782,70248.0,9757.0,3391.25
2018-10-05 08:00:00,79.81,7870.0,1244.0,6937,76978.0,10103.0,3458.5
2018-10-05 09:00:00,79.91,7833.0,1486.0,6788,82098.0,10065.0,3491.25
2018-10-05 10:00:00,79.0,7845.0,1767.0,6633,85424.0,10534.0,3531.0
2018-10-05 11:00:00,79.0,7862.0,2033.0,6524,87789.0,10422.0,3546.5
2018-10-05 12:00:00,77.2,7615.0,2314.0,5804,88615.0,10170.0,3563.0
2018-10-05 13:00:00,73.45,7444.0,2435.0,5620,87732.0,10066.0,3575.25
2018-10-05 14:00:00,74.61,7315.0,2410.0,5615,82930.0,9831.0,3550.0
2018-10-05 15:00:00,76.09,7260.0,2272.0,5724,78424.0,10091.0,3504.75
2018-10-05 16:00:00,76.08,7263.0,1993.0,5894,73490.0,9947.0,3451.25
2018-10-05 17:00:00,77.0,7404.0,1768.0,6217,66861.0,9806.0,3400.5
2018-10-05 18:00:00,78.66,7495.0,1766.0,7109,64603.0,9641.0,3367.25
2018-10-05 19:00:00,82.96,7440.0,1838.0,8899,64809.0,9794.0,3450.75
2018-10-05 20:00:00,79.9,7089.0,1895.0,7325,65282.0,9768.0,3463.0
2018-10-05 21:00:00,65.86,6519.0,1924.0,5900,61745.0,9610.0,3485.75
2018-10-05 22:00:00,61.19,6248.0,1955.0,5462,59997.0,8886.0,3490.25
2018-10-05 23:00:00,55.82,5786.0,1974.0,5088,58527.0,8694.0,3430.5
2018-10-06 00:00:00,56.03,5337.0,1981.0,4711,53474.0,7983.0,3419.25
2018-10-06 01:00:00,53.08,5024.0,1938.0,4646,51916.0,7540.0,3414.75
2018-10-06 02:00:00,51.52,4892.0,1838.0,4549,50354.0,7229.0,3399.75
2018-10-06 03:00:00,51.0,4746.0,1822.0,4486,49676.0,7011.0,3333.5
2018-10-06 04:00:00,50.0,4785.0,1803.0,4376,49512.0,6661.0,3239.5
2018-10-06 05:00:00,46.91,4971.0,1776.0,4543,50683.0,6566.0,3209.25
2018-10-06 06:00:00,53.03,5385.0,1741.0,4706,53135.0,6584.0,3262.0
2018-10-06 07:00:00,62.37,5901.0,1746.0,5100,55001.0,6700.0,3353.25
2018-10-06 08:00:00,63.98,6286.0,1794.0,5137,60342.0,7042.0,3472.25
2018-10-06 09:00:00,70.72,6497.0,1899.0,5214,68705.0,7477.0,3519.25
2018-10-06 10:00:00,64.79,6576.0,1957.0,5043,73393.0,7613.0,3556.0
2018-10-06 11:00:00,59.06,6642.0,2050.0,4978,77903.0,7841.0,3557.0
2018-10-06 12:00:00,58.0,6386.0,2204.0,4837,79965.0,7918.0,3525.5
2018-10-06 13:00:00,53.1,6154.0,2226.0,4813,78250.0,7627.0,3517.25
2018-10-06 14:00:00,50.2,5963.0,2103.0,4802,74365.0,7357.0,3501.5
2018-10-06 15:00:00,53.0,5928.0,1927.0,4727,70079.0,7533.0,3469.25
2018-10-06 16:00:00,54.81,5964.0,1701.0,4752,64401.0,7182.0,3417.5
2018-10-06 17:00:00,59.93,6114.0,1571.0,5060,59654.0,6823.0,3365.75
2018-10-06 18:00:00,72.06,6258.0,1557.0,5537,57858.0,6783.0,3415.25
2018-10-06 19:00:00,82.27,6253.0,1569.0,7101,59218.0,6996.0,3439.0
2018-10-06 20:00:00,72.01,6020.0,1537.0,5428,58917.0,6790.0,3409.0
2018-10-06 21:00:00,61.39,5583.0,1455.0,4712,56098.0,6564.0,3418.75
2018-10-06 22:00:00,58.01,5450.0,1360.0,4209,54707.0,6653.0,3377.5
2018-10-06 23:00:00,56.0,5068.0,1300.0,4055,51802.0,6406.0,3326.25
2018-10-07 00:00:00,53.0,4848.0,1244.0,3795,49874.0,6753.0,3314.0
2018-10-07 01:00:00,47.23,4581.0,1118.0,3652,49784.0,6378.0,3259.5
2018-10-07 02:00:00,45.75,4485.0,959.0,3531,48079.0,6514.0,3201.0
2018-10-07 03:00:00,43.02,4357.0,955.0,3489,46796.0,6502.0,3098.0
2018-10-07 04:00:00,42.5,4335.0,948.0,3495,46067.0,6529.0,3101.5
2018-10-07 05:00:00,43.8,4462.0,888.0,3412,46306.0,6425.0,3113.0
2018-10-07 06:00:00,44.6,4687.0,806.0,3431,47789.0,6551.0,3178.5
2018-10-07 07:00:00,46.56,5038.0,768.0,3589,48218.0,7442.0,3265.0
2018-10-07 08:00:00,53.03,5313.0,779.0,3580,52308.0,7705.0,3329.25
2018-10-07 09:00:00,55.98,5539.0,842.0,3523,57663.0,8059.0,3353.75
2018-10-07 10:00:00,55.09,5735.0,883.0,3449,62709.0,8300.0,3387.0
2018-10-07 11:00:00,55.13,5852.0,906.0,3402,66414.0,8420.0,3412.0
2018-10-07 12:00:00,54.06,5608.0,962.0,3329,68320.0,8448.0,3397.5
2018-10-07 13:00:00,50.9,5412.0,937.0,3236,66636.0,8465.0,3384.5
2018-10-07 14:00:00,49.91,5238.0,834.0,3189,63393.0,8228.0,3355.25
2018-10-07 15:00:00,49.05,5205.0,694.0,3138,59905.0,8103.0,3299.5
2018-10-07 16:00:00,50.21,5272.0,494.0,3084,56672.0,7852.0,3268.0
2018-10-07 17:00:00,56.08,5536.0,324.0,3279,54020.0,7731.0,3228.0
2018-10-07 18:00:00,70.0,5876.0,260.0,3821,55104.0,7876.0,3217.0
2018-10-07 19:00:00,80.94,6077.0,248.0,5517,57768.0,8003.0,3234.5
2018-10-07 20:00:00,77.07,5973.0,233.0,3963,58381.0,7815.0,3288.5
2018-10-07 21:00:00,71.47,5577.0,206.0,3586,57113.0,7783.0,3334.0
2018-10-07 22:00:00,68.49,5499.0,185.0,3174,55803.0,7873.0,3359.25
2018-10-07 23:00:00,60.88,5141.0,156.0,3025,51787.0,7805.0,3303.0
2018-10-08 00:00:00,56.07,5494.0,136.0,2879,48364.0,7382.0,3407.0
2018-10-08 01:00:00,56.02,5232.0,139.0,2870,47349.0,6748.0,3332.5
2018-10-08 02:00:00,53.02,5134.0,127.0,2952,47060.0,7375.0,3314.75
2018-10-08 03:00:00,47.32,5025.0,208.0,3067,47333.0,7583.0,3312.0
2018-10-08 04:00:00,47.94,5178.0,335.0,3308,49558.0,8096.0,3359.5
2018-10-08 05:00:00,58.0,5837.0,382.0,3638,54448.0,8979.0,3494.25
2018-10-08 06:00:00,75.05,7034.0,376.0,4496,59997.0,9614.0,3822.75
2018-10-08 07:00:00,79.98,7850.0,405.0,6343,65290.0,10133.0,3896.5
2018-10-08 08:00:00,82.48,8072.0,415.0,7211,70260.0,10366.0,3896.25
2018-10-08 09:00:00,82.44,8021.0,440.0,6301,76376.0,10548.0,3956.25
2018-10-08 10:00:00,81.42,8019.0,464.0,5848,80565.0,10664.0,3991.0
2018-10-08 11:00:00,80.98,8009.0,504.0,5658,83750.0,10852.0,4020.25
2018-10-08 12:00:00,78.9,7764.0,569.0,4882,85501.0,10905.0,4028.75
2018-10-08 13:00:00,78.07,7684.0,591.0,4745,85251.0,10830.0,4023.25
2018-10-08 14:00:00,80.95,7583.0,543.0,5186,82636.0,10591.0,4003.75
2018-10-08 15:00:00,81.0,7556.0,458.0,5409,79356.0,10464.0,3957.75
2018-10-08 16:00:00,82.43,7553.0,324.0,5601,73688.0,10320.0,3919.25
2018-10-08 17:00:00,82.0,7666.0,200.0,5747,66820.0,10193.0,3875.0
2018-10-08 18:00:00,85.37,7883.0,170.0,7643,64809.0,10172.0,3836.25
2018-10-08 19:00:00,102.08,7877.0,206.0,8060,65359.0,10212.0,3857.75
2018-10-08 20:00:00,85.77,7418.0,196.0,7515,64946.0,9900.0,3841.0
2018-10-08 21:00:00,78.15,6774.0,151.0,4917,62634.0,9732.0,3852.0
2018-10-08 22:00:00,70.89,6426.0,111.0,4265,60227.0,9676.0,3856.0
2018-10-08 23:00:00,73.99,5943.0,86.0,4080,57053.0,9187.0,3812.0
2018-10-09 00:00:00,69.04,5494.0,126.0,3499,55635.0,8144.0,3737.75
2018-10-09 01:00:00,57.77,5232.0,93.0,3120,54851.0,8025.0,3593.25
2018-10-09 02:00:00,56.0,5134.0,40.0,3049,54138.0,8117.0,3552.0
2018-10-09 03:00:00,56.01,5025.0,41.0,3048,53603.0,8027.0,3543.25
2018-10-09 04:00:00,56.02,5178.0,47.0,3048,54903.0,8179.0,3536.0
2018-10-09 05:00:00,58.71,5837.0,48.0,3236,57324.0,8567.0,3717.0
2018-10-09 06:00:00,80.91,7034.0,52.0,4333,61768.0,9771.0,3843.0
2018-10-09 07:00:00,91.85,7850.0,91.0,6943,67093.0,9996.0,3878.25
2018-10-09 08:00:00,97.2,8072.0,181.0,6904,71295.0,10188.0,3916.0
2018-10-09 09:00:00,92.07,8021.0,338.0,6505,75974.0,10466.0,3970.0
2018-10-09 10:00:00,82.98,8019.0,481.0,5982,80389.0,10471.0,4012.75
2018-10-09 11:00:00,82.64,8009.0,615.0,5574,84896.0,10722.0,4039.25
2018-10-09 12:00:00,79.21,7764.0,808.0,4586,85984.0,10508.0,4055.25
2018-10-09 13:00:00,78.06,7684.0,904.0,4439,85756.0,10427.0,4042.75
2018-10-09 14:00:00,81.0,7583.0,875.0,5230,84833.0,10646.0,4020.25
2018-10-09 15:00:00,82.4,7556.0,770.0,5259,80616.0,10425.0,3954.0
2018-10-09 16:00:00,82.48,7553.0,600.0,5390,73297.0,10758.0,3918.0
2018-10-09 17:00:00,83.2,7666.0,438.0,5999,66681.0,10655.0,3863.5
2018-10-09 18:00:00,90.0,7883.0,373.0,7086,64340.0,10472.0,3848.75
2018-10-09 19:00:00,110.28,7877.0,384.0,7373,65706.0,10710.0,3844.75
2018-10-09 20:00:00,92.55,7418.0,414.0,7062,64405.0,10338.0,3837.5
2018-10-09 21:00:00,80.57,6774.0,428.0,4816,61657.0,10874.0,3849.25
2018-10-09 22:00:00,69.82,6426.0,445.0,3825,60746.0,9782.0,3829.0
2018-10-09 23:00:00,61.09,5943.0,409.0,3744,58293.0,8880.0,3763.25
2018-10-10 00:00:00,58.07,5494.0,264.0,3412,54011.0,7980.0,3713.5
2018-10-10 01:00:00,55.13,5232.0,255.0,3275,52014.0,7691.0,3722.5
2018-10-10 02:00:00,54.88,5134.0,240.0,3190,50830.0,7673.0,3680.25
2018-10-10 03:00:00,54.05,5025.0,246.0,3131,49754.0,7680.0,3431.75
2018-10-10 04:00:00,54.64,5178.0,248.0,3109,50806.0,7702.0,3559.25
2018-10-10 05:00:00,56.07,5837.0,276.0,3383,53922.0,8539.0,3572.25
2018-10-10 06:00:00,76.72,7034.0,326.0,4283,59997.0,9627.0,3695.5
2018-10-10 07:00:00,88.0,7850.0,406.0,7158,64662.0,9960.0,3751.5
2018-10-10 08:00:00,93.22,8072.0,511.0,7204,69693.0,10371.0,3811.5
2018-10-10 09:00:00,86.84,8021.0,675.0,6674,76839.0,10710.0,3865.25
2018-10-10 10:00:00,80.99,8019.0,818.0,5287,82269.0,10898.0,3916.0
2018-10-10 11:00:00,80.96,8009.0,977.0,4932,86461.0,10809.0,3950.25
2018-10-10 12:00:00,74.75,7764.0,1211.0,4183,89036.0,10846.0,3967.25
2018-10-10 13:00:00,76.28,7684.0,1358.0,4371,88979.0,10668.0,3948.25
2018-10-10 14:00:00,78.09,7583.0,1338.0,4551,87025.0,10573.0,3920.5
2018-10-10 15:00:00,80.92,7556.0,1217.0,4644,83790.0,10343.0,3856.25
2018-10-10 16:00:00,81.0,7553.0,1012.0,5025,79256.0,10033.0,3802.5
2018-10-10 17:00:00,82.25,7666.0,838.0,5358,74713.0,9735.0,3760.25
2018-10-10 18:00:00,82.43,7883.0,785.0,6074,74958.0,9852.0,3741.5
2018-10-10 19:00:00,82.37,7877.0,809.0,6102,78410.0,9946.0,3751.0
2018-10-10 20:00:00,80.99,7418.0,839.0,5752,76007.0,9757.0,3786.75
2018-10-10 21:00:00,76.06,6774.0,854.0,4256,72159.0,9662.0,3841.75
2018-10-10 22:00:00,75.54,6426.0,867.0,4153,69594.0,9273.0,3829.75
2018-10-10 23:00:00,58.08,5943.0,834.0,3852,67314.0,8569.0,3675.25
2018-10-11 00:00:00,58.09,5569.0,802.0,3675,61160.0,7868.0,3511.0
2018-10-11 01:00:00,58.01,5306.0,743.0,3507,59593.0,7903.0,3412.5
2018-10-11 02:00:00,56.04,5207.0,661.0,3431,58690.0,7849.0,3375.75
2018-10-11 03:00:00,55.92,5095.0,636.0,3394,58485.0,7888.0,3316.0
2018-10-11 04:00:00,41.68,5255.0,615.0,3376,59206.0,7933.0,3357.0
2018-10-11 05:00:00,57.09,5927.0,622.0,3609,63119.0,8257.0,3576.75
2018-10-11 06:00:00,75.54,7150.0,636.0,4231,68577.0,9673.0,3993.25
2018-10-11 07:00:00,79.94,7981.0,689.0,5539,71841.0,9866.0,3984.5
2018-10-11 08:00:00,78.02,8211.0,816.0,5149,77720.0,10209.0,3968.25
2018-10-11 09:00:00,78.06,8154.0,1033.0,5020,82268.0,10636.0,3997.0
2018-10-11 10:00:00,80.97,8151.0,1230.0,5578,85418.0,10986.0,4010.0
2018-10-11 11:00:00,80.98,8141.0,1460.0,5515,88040.0,10924.0,4035.75
2018-10-11 12:00:00,78.07,7897.0,1779.0,4771,87962.0,10425.0,4058.75
2018-10-11 13:00:00,78.32,7824.0,2001.0,5013,86323.0,10387.0,4059.75
2018-10-11 14:00:00,79.93,7733.0,1965.0,5138,82665.0,10341.0,4045.5
2018-10-11 15:00:00,79.94,7708.0,1782.0,5149,78902.0,10397.0,3981.5
2018-10-11 16:00:00,80.1,7702.0,1518.0,5227,72205.0,10023.0,3926.25
2018-10-11 17:00:00,78.05,7817.0,1294.0,5026,68053.0,9995.0,3874.5
2018-10-11 18:00:00,81.3,8051.0,1207.0,6301,67374.0,10062.0,3872.75
2018-10-11 19:00:00,88.5,8032.0,1196.0,8461,69328.0,10198.0,3876.75
2018-10-11 20:00:00,79.95,7551.0,1238.0,5784,68874.0,10344.0,3890.5
2018-10-11 21:00:00,71.02,6898.0,1281.0,4718,65730.0,9896.0,3871.0
2018-10-11 22:00:00,65.06,6548.0,1316.0,4548,61642.0,9704.0,3885.75
2018-10-11 23:00:00,60.5,6065.0,1270.0,4441,58229.0,8809.0,3671.75
2018-10-12 00:00:00,54.0,5988.0,1182.0,3812,57213.0,8914.0,3441.75
2018-10-12 01:00:00,52.4,5719.0,1098.0,3602,55298.0,8542.0,3427.0
2018-10-12 02:00:00,50.36,5607.0,948.0,3575,54123.0,8504.0,3383.25
2018-10-12 03:00:00,45.64,5488.0,930.0,3574,53464.0,8476.0,3258.0
2018-10-12 04:00:00,45.8,5639.0,917.0,3582,53335.0,8499.0,3239.25
2018-10-12 05:00:00,54.0,6273.0,916.0,3692,57672.0,9347.0,3374.5
2018-10-12 06:00:00,58.08,7398.0,920.0,4479,65303.0,10260.0,3483.25
2018-10-12 07:00:00,69.87,8191.0,957.0,4940,69910.0,10432.0,3513.0
2018-10-12 08:00:00,75.1,8369.0,1016.0,5224,75187.0,10676.0,3590.5
2018-10-12 09:00:00,75.02,8277.0,1127.0,4990,80626.0,11165.0,3630.5
2018-10-12 10:00:00,75.1,8239.0,1213.0,4870,83991.0,11515.0,3652.25
2018-10-12 11:00:00,78.92,8224.0,1318.0,4917,87904.0,11313.0,3686.0
2018-10-12 12:00:00,68.9,7975.0,1488.0,4811,88521.0,11520.0,3704.5
2018-10-12 13:00:00,70.37,7838.0,1560.0,4687,88011.0,11428.0,3703.75
2018-10-12 14:00:00,71.31,7702.0,1438.0,4505,84424.0,11395.0,3675.5
2018-10-12 15:00:00,62.01,7649.0,1214.0,4404,79644.0,11103.0,3602.75
2018-10-12 16:00:00,59.03,7647.0,921.0,4278,72757.0,10779.0,3514.5
2018-10-12 17:00:00,67.32,7786.0,670.0,4502,66562.0,10642.0,3469.25
2018-10-12 18:00:00,73.09,7977.0,550.0,4759,66081.0,10500.0,3468.0
2018-10-12 19:00:00,79.08,7961.0,496.0,5645,68219.0,10745.0,3480.5
2018-10-12 20:00:00,70.67,7507.0,478.0,4497,67815.0,10456.0,3596.75
2018-10-12 21:00:00,63.26,6890.0,462.0,4209,64478.0,10384.0,3499.0
2018-10-12 22:00:00,60.65,6597.0,447.0,3865,61623.0,9570.0,3499.5
2018-10-12 23:00:00,54.93,6105.0,430.0,3478,57659.0,9104.0,3448.75
2018-10-13 00:00:00,50.0,5858.0,380.0,3115,55535.0,8621.0,3317.0
2018-10-13 01:00:00,46.45,5527.0,381.0,2942,53179.0,8443.0,3263.75
2018-10-13 02:00:00,44.4,5364.0,329.0,2910,52314.0,8223.0,3154.25
2018-10-13 03:00:00,40.08,5202.0,347.0,2983,51095.0,7932.0,3111.0
2018-10-13 04:00:00,43.26,5185.0,365.0,2980,51029.0,8134.0,3087.25
2018-10-13 05:00:00,44.03,5436.0,365.0,3046,51655.0,8495.0,3146.5
2018-10-13 06:00:00,50.05,5908.0,360.0,3176,54170.0,8615.0,3344.25
2018-10-13 07:00:00,60.83,6457.0,393.0,3718,56668.0,8908.0,3356.75
2018-10-13 08:00:00,62.9,6827.0,476.0,3988,61853.0,9194.0,3449.0
2018-10-13 09:00:00,66.91,7003.0,618.0,4060,69012.0,9557.0,3498.75
2018-10-13 10:00:00,67.0,7048.0,738.0,4341,72696.0,9737.0,3536.75
2018-10-13 11:00:00,61.92,7042.0,909.0,3913,75448.0,9844.0,3553.5
2018-10-13 12:00:00,61.11,6766.0,1179.0,3935,77671.0,9888.0,3549.0
2018-10-13 13:00:00,55.97,6504.0,1367.0,3768,77654.0,9249.0,3540.0
2018-10-13 14:00:00,54.2,6326.0,1382.0,3752,74920.0,9111.0,3522.5
2018-10-13 15:00:00,56.28,6296.0,1292.0,3735,70423.0,8990.0,3483.25
2018-10-13 16:00:00,64.39,6330.0,1116.0,3854,64363.0,9183.0,3429.75
2018-10-13 17:00:00,66.94,6557.0,945.0,4064,59167.0,9003.0,3380.25
2018-10-13 18:00:00,70.01,6836.0,891.0,4885,61867.0,9069.0,3391.0
2018-10-13 19:00:00,67.05,6831.0,903.0,4921,64184.0,9138.0,3389.75
2018-10-13 20:00:00,57.02,6494.0,938.0,4216,62729.0,8950.0,3368.0
2018-10-13 21:00:00,50.0,6026.0,961.0,3986,61680.0,8855.0,3358.75
2018-10-13 22:00:00,50.02,5902.0,980.0,3770,58348.0,8766.0,3370.75
2018-10-13 23:00:00,40.03,5484.0,976.0,3729,54939.0,8539.0,3393.5
