Date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2023-02-01,127.2795181274414,115.60547637939453,103.3526382446289,95.0350112915039,94.91048431396484,105.4927749633789,137.26580810546875,179.3014678955078,212.14230346679688,218.76242065429688,207.405029296875,188.2517547607422,180.9293212890625,179.98318481445312,175.3164825439453,181.54409790039062,195.4907989501953,210.4892120361328,231.20262145996094,238.35247802734375,236.13070678710938,209.23574829101562,180.11300659179688,170.87730407714844
2023-02-02,128.07737731933594,118.36392974853516,105.8851547241211,98.94789123535156,96.24662780761719,104.81363677978516,129.89622497558594,164.44285583496094,192.72532653808594,200.64059448242188,189.80360412597656,176.00648498535156,170.06109619140625,169.42759704589844,163.60772705078125,169.88047790527344,183.77952575683594,199.87423706054688,217.4354248046875,221.33084106445312,212.15646362304688,192.2676239013672,165.08029174804688,156.89779663085938
2023-02-03,134.15481567382812,127.38846588134766,114.43305969238281,105.27387237548828,103.47024536132812,113.04060363769531,136.7958221435547,169.6207275390625,194.36647033691406,201.10098266601562,187.78382873535156,174.88414001464844,173.13658142089844,168.75840759277344,162.06411743164062,168.05517578125,179.6614990234375,193.29530334472656,207.70582580566406,209.8214569091797,204.8551483154297,184.4739532470703,163.24070739746094,153.14556884765625
2023-02-04,120.07101440429688,113.08661651611328,104.35993194580078,99.02635192871094,97.18728637695312,101.49996185302734,110.27459716796875,127.97928619384766,144.6351776123047,155.74241638183594,151.25718688964844,146.0990447998047,146.8831024169922,142.01947021484375,135.92689514160156,138.49508666992188,144.7939910888672,157.6835174560547,162.01629638671875,161.03265380859375,155.31300354003906,144.73179626464844,131.6416778564453,123.07460021972656
2023-02-05,105.25714874267578,100.65605163574219,90.17935180664062,81.1808853149414,79.91211700439453,82.45716094970703,84.12594604492188,104.96187591552734,117.7607650756836,118.20374298095703,110.98114013671875,105.0896987915039,102.70347595214844,98.89085388183594,93.51422882080078,92.23141479492188,98.9386215209961,109.56560516357422,126.51490020751953,139.9653778076172,154.71218872070312,151.0895538330078,134.20545959472656,124.97811126708984
2023-02-06,125.98194885253906,112.51908111572266,99.36697387695312,91.60916900634766,89.55115509033203,103.08544921875,143.33535766601562,195.46849060058594,233.53176879882812,243.5449676513672,230.02626037597656,210.5234375,202.26058959960938,203.89990234375,199.9108428955078,206.354248046875,227.85096740722656,242.048828125,254.18753051757812,252.02346801757812,245.98741149902344,219.40306091308594,186.39801025390625,173.72434997558594
2023-02-07,152.4473114013672,142.4051055908203,126.03494262695312,119.55440521240234,119.63713073730469,128.2620391845703,156.46783447265625,198.03817749023438,231.12318420410156,237.37159729003906,219.21881103515625,202.74391174316406,194.06732177734375,191.96685791015625,186.2457275390625,189.97938537597656,200.8221435546875,216.28701782226562,234.4978790283203,246.92767333984375,253.39805603027344,230.68722534179688,197.98207092285156,186.12811279296875
2023-02-08,138.16943359375,128.70220947265625,115.10945892333984,107.99925994873047,104.49789428710938,114.06744384765625,139.28640747070312,176.1398162841797,201.47879028320312,203.9793701171875,185.37289428710938,168.83477783203125,163.7988739013672,158.91595458984375,154.4868927001953,156.28024291992188,168.47409057617188,187.0784149169922,208.28628540039062,221.79112243652344,225.70474243164062,203.9287109375,175.17523193359375,162.46194458007812
2023-02-09,144.13946533203125,136.5995330810547,123.70572662353516,114.59844970703125,111.92642211914062,120.99769592285156,147.01910400390625,176.4486541748047,204.77874755859375,209.421875,196.93988037109375,183.69863891601562,176.5525665283203,173.6245880126953,168.35121154785156,173.50668334960938,185.41717529296875,203.817138671875,223.36077880859375,237.24545288085938,235.3759002685547,213.1691131591797,186.17111206054688,174.59239196777344
2023-02-10,171.4385986328125,164.7509002685547,151.25643920898438,141.93397521972656,137.89923095703125,143.9793243408203,166.21775817871094,192.94419860839844,217.568603515625,222.45603942871094,205.8194580078125,190.43099975585938,185.23007202148438,179.15367126464844,172.23861694335938,172.64918518066406,183.4506378173828,200.70884704589844,225.4901580810547,245.83566284179688,255.2910614013672,238.27122497558594,210.6295928955078,195.89210510253906
2023-02-11,166.91012573242188,162.67112731933594,146.766357421875,138.8136444091797,133.3288116455078,140.51141357421875,160.4972686767578,178.9407196044922,201.90711975097656,206.3389892578125,191.50262451171875,175.56240844726562,173.1288604736328,164.15884399414062,158.50119018554688,155.58868408203125,164.2160186767578,179.50888061523438,205.65745544433594,225.78375244140625,233.81112670898438,222.58682250976562,200.88304138183594,188.85256958007812
