Date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2023-02-01,110.765380859375,103.65522766113281,100.1020736694336,95.29974365234375,98.71430969238281,108.61788940429688,138.1626739501953,153.8970184326172,162.61361694335938,156.4689178466797,146.57029724121094,144.8384552001953,137.98245239257812,135.83367919921875,137.77040100097656,144.68466186523438,150.84910583496094,160.13104248046875,168.47056579589844,165.22088623046875,148.955322265625,133.09605407714844,124.31707000732422,112.79159545898438
2023-02-02,111.7207260131836,104.93705749511719,101.70922088623047,95.6500473022461,100.6016616821289,108.39913177490234,133.12022399902344,150.10226440429688,161.5640106201172,158.14889526367188,153.12115478515625,151.62600708007812,145.7691650390625,141.3468780517578,142.10997009277344,150.89686584472656,157.83241271972656,173.36721801757812,173.71812438964844,168.32662963867188,150.97813415527344,135.48101806640625,129.61251831054688,113.96227264404297
2023-02-03,100.11910247802734,93.47434997558594,88.79145812988281,85.85089111328125,89.28436279296875,98.95172882080078,120.92639923095703,138.16734313964844,145.0712890625,142.1269989013672,134.20840454101562,130.40960693359375,128.22373962402344,124.33287048339844,127.96287536621094,133.58079528808594,143.10975646972656,152.47540283203125,155.94422912597656,151.25552368164062,133.67532348632812,121.03857421875,112.65701293945312,100.94633483886719
2023-02-04,113.26166534423828,106.91960906982422,100.86607360839844,95.69002532958984,98.27531433105469,104.40296936035156,117.90586853027344,131.11204528808594,139.47523498535156,141.45309448242188,137.9011688232422,137.95814514160156,136.7863006591797,128.14442443847656,131.77247619628906,135.8919677734375,147.07627868652344,160.1992950439453,166.8107452392578,159.65733337402344,141.01837158203125,133.63536071777344,124.71015167236328,112.1218490600586
2023-02-05,114.02179718017578,107.38960266113281,103.90579223632812,99.10002136230469,100.50387573242188,103.8884048461914,115.31787109375,129.2133331298828,136.8582305908203,137.2423858642578,134.9136505126953,136.4413604736328,133.47157287597656,127.82593536376953,128.42318725585938,133.80258178710938,143.6072235107422,155.1050262451172,164.26022338867188,163.31625366210938,152.17294311523438,138.53842163085938,130.31028747558594,116.53424835205078
2023-02-06,119.22845458984375,110.84705352783203,106.79273986816406,100.55872344970703,104.68517303466797,130.0599365234375,176.81829833984375,210.8258056640625,221.8431396484375,216.76992797851562,206.89111328125,204.2683563232422,195.11114501953125,195.5402069091797,200.76927185058594,216.59877014160156,216.31121826171875,231.90350341796875,232.174072265625,226.16412353515625,203.42657470703125,173.71031188964844,157.99929809570312,135.73394775390625
2023-02-07,135.12106323242188,128.81935119628906,120.75250244140625,115.63914489746094,121.4415283203125,137.81396484375,173.3728485107422,198.5920867919922,209.46047973632812,205.22842407226562,195.66146850585938,192.14285278320312,185.1007080078125,180.90444946289062,182.7412872314453,190.99160766601562,198.3463134765625,214.27967834472656,217.72654724121094,209.49546813964844,187.53907775878906,168.08103942871094,154.71328735351562,138.0159149169922
2023-02-08,148.91729736328125,140.61187744140625,134.83604431152344,131.9842529296875,133.46224975585938,144.2947540283203,173.6934356689453,193.7860870361328,202.0646209716797,195.65097045898438,187.15252685546875,180.63075256347656,177.94540405273438,172.6148223876953,174.85789489746094,178.88204956054688,187.62884521484375,205.9611053466797,213.82643127441406,211.73049926757812,194.4048309326172,181.41180419921875,167.16253662109375,153.3126983642578
2023-02-09,145.28265380859375,137.05496215820312,131.78311157226562,127.40689086914062,131.6949462890625,143.3410186767578,167.7506561279297,188.628173828125,198.60252380371094,186.8739471435547,177.13711547851562,174.35484313964844,169.37120056152344,160.7718963623047,159.93380737304688,166.73678588867188,176.56082153320312,192.9024658203125,205.49020385742188,205.6202850341797,188.1818084716797,169.87814331054688,157.1478729248047,141.84356689453125
2023-02-10,134.6012420654297,126.3680419921875,124.6331787109375,121.29129028320312,124.8095932006836,135.47604370117188,158.0194091796875,181.95904541015625,189.3677215576172,180.32151794433594,166.32818603515625,162.73056030273438,158.37025451660156,150.9996795654297,151.6610870361328,157.36294555664062,169.6421661376953,183.41326904296875,194.80712890625,192.43629455566406,174.01138305664062,159.2196807861328,147.04104614257812,135.47938537597656
2023-02-11,134.4749298095703,127.36289978027344,122.74424743652344,119.77632904052734,120.51510620117188,126.8582763671875,142.21875,154.8940887451172,164.85768127441406,159.35256958007812,151.11215209960938,147.72349548339844,146.13294982910156,139.43609619140625,139.2245330810547,146.059326171875,154.02615356445312,169.9676971435547,180.45155334472656,180.6758575439453,165.60614013671875,151.40164184570312,145.52438354492188,133.92440795898438
2023-02-12,132.4539337158203,122.62409210205078,117.54399108886719,112.10990142822266,113.03253936767578,115.93452453613281,123.30103302001953,132.5887908935547,139.3306884765625,140.9398956298828,136.99221801757812,136.86830139160156,133.66526794433594,126.44165802001953,125.33665466308594,129.0153045654297,140.04806518554688,152.3207550048828,166.07302856445312,163.24862670898438,152.7311553955078,147.75494384765625,144.77565002441406,131.94216918945312
2023-02-13,114.80614471435547,110.3578109741211,103.53629302978516,101.6396255493164,107.57920837402344,126.1368179321289,161.60800170898438,182.57351684570312,188.74562072753906,179.58641052246094,170.19149780273438,162.0403594970703,157.1476593017578,154.242919921875,156.66531372070312,162.70858764648438,169.63316345214844,182.93722534179688,187.59471130371094,184.2703399658203,167.2369384765625,150.91453552246094,138.68789672851562,125.82269287109375
2023-02-14,146.6332244873047,140.03305053710938,134.53076171875,128.22377014160156,135.46937561035156,149.47796630859375,179.2701416015625,203.90042114257812,211.2153778076172,197.68467712402344,181.91542053222656,174.16278076171875,167.01527404785156,160.80894470214844,164.0987091064453,173.6381378173828,182.00558471679688,200.26583862304688,210.77027893066406,207.87930297851562,189.87132263183594,168.06246948242188,158.35476684570312,146.68130493164062
2023-02-15,127.3927230834961,123.24038696289062,118.99803924560547,112.46612548828125,119.84943389892578,132.8714141845703,159.22520446777344,182.2602996826172,187.2809600830078,171.14410400390625,154.38607788085938,143.7603759765625,139.25498962402344,132.1756134033203,135.14181518554688,143.0653839111328,152.71246337890625,167.17950439453125,183.51400756835938,183.74415588378906,165.21234130859375,146.8760528564453,136.69436645507812,126.06812286376953
2023-02-16,151.4559783935547,144.85400390625,141.79107666015625,138.68603515625,143.91343688964844,154.8745880126953,182.51126098632812,206.4730682373047,211.6996612548828,193.906494140625,178.5605926513672,170.4162139892578,160.9237518310547,157.25314331054688,158.84686279296875,166.80918884277344,176.5212860107422,194.64715576171875,211.65216064453125,213.9786376953125,191.2268524169922,173.4598846435547,162.7776336669922,151.39749145507812
2023-02-17,134.3843231201172,129.44705200195312,126.40654754638672,123.52167510986328,127.6517333984375,137.91099548339844,158.26768493652344,172.08702087402344,177.4978790283203,165.32815551757812,151.99436950683594,145.62294006347656,139.665283203125,133.93057250976562,137.38320922851562,143.0751495361328,155.018798828125,168.18118286132812,183.1380615234375,184.16639709472656,168.00457763671875,153.6235809326172,146.0913848876953,134.68984985351562
2023-02-18,154.18548583984375,144.9622802734375,140.6418914794922,133.9081268310547,136.04095458984375,144.31898498535156,159.8756561279297,175.6438446044922,180.21847534179688,172.794677734375,165.9179229736328,161.97900390625,159.25692749023438,150.30392456054688,149.19593811035156,156.14349365234375,168.194580078125,188.0966339111328,202.9288330078125,206.57412719726562,192.0333709716797,177.9381866455078,171.19656372070312,156.53707885742188
2023-02-19,108.3615493774414,100.72380065917969,96.27682495117188,93.60972595214844,91.74365234375,94.56764221191406,102.17247772216797,106.98015594482422,110.47042083740234,106.88427734375,102.6568832397461,106.67064666748047,102.33021545410156,92.47996520996094,89.12340545654297,92.23229217529297,101.63748931884766,113.06925201416016,129.9374237060547,140.3883819580078,136.01751708984375,128.91452026367188,126.40215301513672,113.88688659667969
2023-02-20,108.75948333740234,103.16532897949219,99.6874771118164,96.02629852294922,100.46981048583984,117.51023864746094,157.62930297851562,179.47674560546875,189.35916137695312,174.48251342773438,162.7623748779297,157.3205108642578,153.2955780029297,153.89381408691406,157.9794921875,162.28794860839844,171.51780700683594,182.19699096679688,190.58395385742188,194.8760223388672,178.7570343017578,159.146240234375,147.78944396972656,130.6657257080078
2023-02-21,101.60387420654297,96.99449920654297,94.88198852539062,92.78207397460938,95.60720825195312,106.74668884277344,134.17034912109375,149.5958251953125,153.85386657714844,139.6953125,127.69135284423828,120.84000396728516,114.78141021728516,112.61388397216797,114.47460174560547,119.81100463867188,124.97116088867188,136.678955078125,149.7657928466797,157.72085571289062,144.19020080566406,128.5800323486328,119.19549560546875,108.91240692138672
2023-02-22,115.26349639892578,108.24559783935547,101.14458465576172,97.33618927001953,102.2573013305664,122.08960723876953,159.5072021484375,181.4687957763672,191.41636657714844,178.1127166748047,165.19126892089844,161.0669403076172,156.5277557373047,155.9175567626953,156.68646240234375,167.0301055908203,178.57725524902344,190.70948791503906,196.7245330810547,194.40728759765625,176.16903686523438,155.04664611816406,141.00259399414062,123.26058197021484
2023-02-23,127.36286926269531,120.0724868774414,114.74359130859375,111.3524169921875,115.44918823242188,129.87750244140625,159.16412353515625,179.6410675048828,188.00564575195312,172.64901733398438,160.68447875976562,156.22532653808594,151.8489227294922,147.1978759765625,151.12625122070312,158.73146057128906,168.72235107421875,182.71780395507812,188.6185302734375,191.21151733398438,172.6167449951172,155.93051147460938,145.22811889648438,129.68441772460938
2023-02-24,132.05838012695312,125.53270721435547,121.24193572998047,117.4283676147461,121.44615173339844,131.61708068847656,159.2701416015625,173.43417358398438,181.9379119873047,169.47207641601562,158.38107299804688,152.44549560546875,147.18130493164062,143.25955200195312,146.40472412109375,150.86927795410156,161.41627502441406,173.8119354248047,184.01441955566406,186.35647583007812,170.48167419433594,158.08010864257812,147.2928466796875,134.3307342529297
2023-02-25,103.76473236083984,97.9735336303711,94.50973510742188,89.03510284423828,89.62285614013672,95.4264907836914,106.28269958496094,119.65441131591797,126.6578598022461,124.4587631225586,118.11672973632812,120.5317153930664,117.84593963623047,112.33168029785156,112.79486083984375,119.70015716552734,126.19005584716797,139.91830444335938,147.175537109375,144.8494110107422,133.41163635253906,124.19071960449219,118.76543426513672,105.65953826904297
