Date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2023-02-01,125.19166678208943,115.57466733058892,110.4140086265819,101.20994203249089,94.4847863524615,111.89134261760208,132.45879597819513,165.0258563099242,177.79039457681301,171.72882249614787,158.92415355812227,153.17178219003299,135.60991204116866,140.7838161452925,134.36318450252296,143.33391382985369,147.35776151935283,181.44812036524834,199.0735956705688,193.45530086539304,175.62484844876545,158.79356891445994,156.0872726516208,154.28110176523742
2023-02-02,129.90320153946925,113.19859051725588,114.18645392727794,104.55792910953085,96.35791972865857,109.2241369674754,137.04723753284622,181.80611110622365,190.91022331984803,188.21818384157777,182.42841580496784,173.95704498755973,184.19534291849328,159.79297589010577,164.07797598745665,167.83788216499968,168.75124501034583,183.97925414218946,204.6952261225882,203.20963411406137,177.15019358404868,152.6303698956571,153.7497755310631,141.02041010943182
2023-02-03,119.23794726240844,106.39195902877907,100.71764683700327,92.0898117047166,89.69106598147695,103.57141960848921,129.1768612083809,158.32715409107863,176.02525231339982,167.07983019670624,161.6661464275917,154.3723707805645,153.01741011953817,140.39052551198438,146.01078306374677,155.16996423108714,156.9673354768884,179.67350287932743,193.3836124356473,177.6784312429039,160.27076814621572,146.22600915759864,156.98458036586754,152.0471883730385
2023-02-04,139.2165929394565,131.6622165454665,126.17952462113226,117.8129929297871,117.93174991859996,117.08658534691095,125.17207613396397,139.93199403897728,144.28720098663462,143.53478844373865,135.54525703929545,125.9311261095738,143.2835766959933,116.5416902676792,119.71432476134763,128.8222884610311,137.92037360551677,168.811009664417,187.91644272322517,190.64041150293582,174.1689428658954,164.56318666922337,160.07722209772206,163.9129666871503
2023-02-05,137.06304398183258,129.40633720141088,117.28252825611393,105.59634476021084,101.65254706759059,101.78567975477102,91.04135191280166,85.03795253622924,88.13367584337189,117.10056049105545,120.64627916869944,117.78552939950609,121.63415821533357,108.60379521979175,111.13058779186244,115.32302208699215,126.96024708578975,159.87705107330532,157.22558399473326,165.18685461436706,156.61375033786686,134.33829213244945,137.51435835686763,134.74129363272795
2023-02-06,138.25263903644435,130.62286189102443,127.46248109731343,121.97377088424119,132.34715045030435,137.83647575700783,168.1164891902381,201.3330650675921,218.86391668199565,217.7542068727884,196.314428135959,189.23695479713817,208.7648063565695,188.34567539713439,194.4863882721921,201.66475987716302,194.90731187496354,213.07229870195044,234.4337292073966,234.57489314423358,208.53787523519964,187.5767509049557,175.27155664600585,155.3281450116093
2023-02-07,142.58305623296195,149.20632283247056,133.25343784166483,122.63298901040359,119.70274644188981,133.14797573015957,152.34213791654926,186.31261589788656,205.1474371643081,199.4896367537212,183.64080205713086,175.05485876471596,183.3670378465336,172.8438106645351,176.53693215496546,179.30347291989955,181.3589849253089,194.72023934320407,219.31452062357877,224.2750009014327,209.0943090642553,171.32098150424295,157.08994988397683,149.57365667576772
2023-02-08,158.51616060275634,158.8600522033298,157.4791941230871,154.07200224484114,156.33466446107371,160.03408463531343,191.4254056533975,225.2498214026038,249.03021053578112,219.1992139345174,194.5267282287089,185.52034983359255,151.63070248189595,167.96182586216506,168.10183596741413,181.9876467406655,183.8108242078492,212.62096526338237,225.65813370091584,222.117036631154,197.79966397351512,173.68912876486525,157.1776990578484,154.32513200296904
2023-02-09,139.38904993148765,134.6377536116858,138.21275660711643,137.80973196717906,136.174358825016,141.22049773286952,165.55205756901694,184.630295782972,195.47593402513598,197.98800590171635,174.52430110487634,163.3787031441788,166.4744634498433,164.7986175802282,157.8218356298406,173.0781008922271,171.0008657833523,184.35465226467952,206.8746069594443,204.32647940315672,183.73462078996695,168.16320706256312,154.55882021237636,160.50975972138656
2023-02-10,149.24186748069695,134.93323143731666,133.10604374353966,126.97391597272997,115.77207440817544,130.89520476396558,148.1039598036261,177.91571144146766,195.6734880337398,173.21647786531483,152.47402717669286,144.62447033169906,131.49584569132307,131.174041220651,133.33585242180024,135.48916614205095,149.77037918430239,174.98275645810352,210.75054023125503,215.60518212601303,197.72420681060572,174.21183182070556,178.2934942021728,155.64254670217707
