Date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2023-02-01,96.9042889788562,85.1816750608868,83.54708080505779,76.03128404556549,71.00947035873597,85.69827713061301,103.01470483084395,153.21258183110822,183.60620241717174,175.9972685653266,150.2038840376345,136.68619764762937,124.99333823879198,117.8131717470119,123.13408156643507,136.56385119388833,145.4940780432055,175.16290472497622,193.28974017707168,173.71805638745775,153.27642511652957,147.78416060708344,134.28984424470895,122.0431512858887
2023-02-02,90.58494125201142,84.66761328428953,83.16500414971652,75.04425264644013,80.48518611307043,85.36466685221205,90.60360113033855,134.5298828769798,165.20705221613537,152.05127998453705,135.5224146983677,125.8028227189251,114.96972626736162,112.65910069058792,125.70524232868308,133.6633632905866,143.90900262197704,157.22922904103885,168.40051877662705,143.49603343254515,142.0101268702933,125.79011522921108,123.6527942030769,97.92087422464516
2023-02-03,110.13302275400225,98.75854208883403,97.87476692326592,93.97725778174095,91.46929185719051,101.69519070055611,120.01764919451111,161.2826510560051,169.8038269019394,180.84338125721902,166.56825375355317,144.6524289700857,138.12786763617933,139.63147048619084,139.04170472288575,144.65723139022927,150.29968873735976,170.6594977480127,164.8636543901863,149.111239899087,137.19510495903668,123.64516379249957,120.08104209382286,102.50906598376402
2023-02-04,148.4404671008911,138.45436375893033,134.45601534937498,126.63678735763534,118.06966241653775,121.52047459261662,121.39976819026187,132.07295701939077,159.0701392613519,159.74425461941138,145.1598102204012,136.18890379029432,127.28337217270726,124.30854036752092,127.81914935264298,138.34774357226203,150.09495512373698,168.6123812450535,178.99198696664374,167.08523875652202,156.82656036024906,145.67161456939934,140.30013987366968,125.76644562086966
2023-02-05,133.0782468197577,123.8576645131807,116.60620297338171,113.7154684324146,107.33833220893656,113.85529714224917,127.88338295387868,132.72454222932197,126.6696488605497,134.99598087652743,132.28893851111644,125.59728871872517,118.44941505954013,109.03147461761151,114.61967247837364,125.07010364090887,139.38720540513387,166.38577451796354,177.9637482881151,167.12778267474303,162.32000906354733,153.14613320895845,147.88234374727602,129.11216614888767
2023-02-06,136.37020674590346,125.71369376430167,115.13904051203959,106.14334892278082,111.89426069880663,116.45233093795255,143.7697032606844,170.81018849843767,194.257618611632,188.40619766463746,165.01351257354057,156.09368181622875,146.14475428703017,144.41102669031767,141.1701505301965,153.13091024585827,159.8320086937583,191.90462439571547,195.88564591632883,196.67793224480312,184.9958935956919,161.05702982403304,151.01043051135088,133.0222456792479
2023-02-07,150.6445336547899,145.93274805173735,147.6933414524888,143.3308529662149,139.68512001740487,151.5786645329668,173.12558111449258,209.70228254277563,217.75256952566897,204.64815154251716,185.73124764244625,172.73796436032137,161.4883584463536,156.4066991129151,164.13485664653084,177.89522915783996,180.24604503286642,204.92081925003367,226.6843887595718,212.10539076023272,190.9737759834751,180.605302770465,162.39207965294918,143.21015722498294
2023-02-08,168.03986963727039,158.90566068176057,155.58405099673087,151.1882404142899,147.41933037011978,152.49071363713443,164.1030324574921,198.26830403697093,227.71163909028994,212.10292710774976,187.45167095192434,171.09990440062344,166.0893972938149,157.90776346457528,166.79362599870348,181.77105417454763,192.42744204519093,219.74221724005196,232.90900020520215,218.57026689242932,191.58902164196226,177.96260309489986,169.0760618672593,144.94737616518137
2023-02-09,154.94259530821878,144.60559508830738,133.77976276834193,131.01051000974013,131.5584675224546,139.34767499571313,158.0218749328406,191.147323747913,207.0422197894239,191.73646194285357,171.8305759703399,164.99069597876561,155.94399928612847,149.5113571222541,159.88253005539968,171.81650247536567,178.71148724795148,200.822965692466,208.9841056938547,198.34472726193994,187.53368463541625,177.2539608291445,167.465807060234,152.06704159986052
2023-02-10,129.81602603202685,120.77600062028868,113.36603023114667,109.69818696805207,107.68215058569774,116.05836179609636,129.75659672578104,163.55659820521728,167.91343473155015,173.28999700486642,154.82621399793143,138.636787329279,133.23123299373955,131.64889455615779,132.83358396091032,137.59885584909546,144.92904706789497,165.53585289587141,167.24069348333595,162.54063450504526,157.90061739785097,142.2662222243772,141.92447086482113,123.96869799045953
2023-02-11,102.04532105156622,89.67368537049413,79.16889774430288,71.88183705012881,70.7650720878776,76.3245606539351,84.9580519974758,100.07520803528243,116.84916952525653,114.66280903511283,102.3447138463559,96.68441194768545,93.69601474242461,85.29917437782385,92.48750665006764,101.7350490799155,109.41907242948733,133.89102958815698,154.8274630375265,151.84325035499893,137.18408721866115,135.22804852227256,121.93726931492739,112.64589234397049
2023-02-12,133.8320754794243,124.37974911862631,115.09387934878153,110.68429539242112,105.53828563350127,99.94256080341832,104.17842020166168,115.65867420123597,121.83628026914934,104.30089562615547,109.13575303255861,106.38068360971042,92.78915676063022,98.42283167859557,104.1954332913288,112.15069454095925,125.00617721440102,151.62400782996474,168.88790771521764,165.07518818563074,154.48521044135606,147.02310985445712,148.85327363360983,128.20360421957162
2023-02-13,128.73011045021994,119.09267379918998,107.19778094196135,102.84932710881453,106.4006668581376,108.29045784325766,134.4498930539199,167.872383214536,186.02433678085546,166.37412052060787,157.56546932082423,138.51626972702408,132.23481665621932,135.30394498279682,137.21169116200966,146.6633144129754,155.0473550479462,183.10924383480256,187.97082230200772,184.1577217954442,165.9152403216978,153.76828456566844,136.5940901148196,122.07871762529668
2023-02-14,143.94706945340783,134.98674927085324,126.3836531664493,129.9280450358407,126.38757242375496,134.5888855334552,158.96469208306348,187.4401949450847,210.42234546398677,175.53103088087587,169.06147234462915,156.14714633139994,142.14880774368353,137.8766767996524,147.1366025719183,156.7784075488522,162.5209799013426,190.0986045562338,215.50041745492942,209.78480856306035,190.87851292295673,173.3860149725738,160.4646397726256,143.27329360249948
2023-02-15,140.31035724489794,128.01937605949738,119.23058525667834,115.82925715361918,118.2934142368646,124.4426717720429,137.6637318833594,175.45771878238114,199.32182117796404,162.93213043101815,147.49000200546936,133.34237210121623,123.23320728432145,118.36270792198489,126.24889773674832,136.02604230304925,148.53537335296872,179.9298864510987,197.27192430561166,205.6463800296681,187.50291089764383,177.91617008149382,163.7072953223813,144.06553189650083
2023-02-16,109.61086870326123,102.62164173734413,93.66221700536329,94.9595487718838,93.64851932917038,99.59647247142246,120.31382440793155,151.378435896947,169.9064189739653,156.4223232180353,133.272606786692,121.42131468179984,115.22534167285303,106.13386502697148,111.56411441480138,118.1218232694876,127.36024335822863,150.363416764003,168.95886009949191,162.3671771118888,144.32621409335013,136.0341309915999,128.74053976957796,109.43344817252066
2023-02-17,113.12165526921225,106.24476661336419,102.64520328861545,104.915055877902,100.70567405576267,104.390251193806,119.70595608230067,146.80694850574054,161.85526847600698,147.58461259125423,140.9684695391186,120.30138274660081,118.44316684074998,115.94787403660511,122.86825310219909,130.6306423752064,137.57860212034944,154.5134913462245,166.25261175246845,150.6699406571499,135.0267899074536,129.41521054118567,132.96489964223866,105.57880673447943
2023-02-18,100.24637818831914,85.23679303103316,82.36688267177165,78.68955295044756,71.5104753652846,73.24555655138855,76.41725127702188,82.52701948711672,103.13812765249993,101.37550313550167,93.1680281394901,80.39152773726488,83.38204143935228,73.51772191696486,76.41638538884061,85.58073901066953,87.02294556590618,114.529317824454,138.15210694608706,133.753327434908,115.65320272930056,101.24101999147486,105.74622247063444,89.5837889130984
2023-02-19,106.96649837768199,95.25159217274482,94.75241155945727,79.69896928330215,74.08826609371235,74.52941050807925,86.58518738654399,86.03635328445804,99.07833492512611,107.85194829268842,102.01929220810176,100.45714380050087,97.15780328750205,86.56951339641303,90.5930420167989,107.23134795143699,112.69068528969376,132.65046920008905,161.67952359567403,156.05396134834515,144.6127674282392,137.02724462789155,134.75577428741684,116.26363613869
2023-02-20,96.55930512401181,87.82060430848216,88.1890431325655,79.2575159770414,78.13001535590163,85.77056915259473,104.66285269044175,143.2084266421794,157.02805112573736,143.48013652885496,140.59346545474187,128.31689443813406,115.87201521767878,123.09516139862659,125.06722746666998,126.43829344126542,141.86521524520901,168.3955711240938,181.46467904890233,177.12394223774754,157.94434212718605,147.9474418602133,131.18702946181034,124.364378599801
2023-02-21,86.36902972983529,77.57697187563124,80.26987439625776,70.12921653653783,75.0490225529133,83.39068381173166,112.88080728267278,147.33491040299486,162.4745441347751,143.116631763208,127.62266046772089,113.64010295133247,106.82983335590862,104.4084965094329,108.4858772325361,113.89011681916477,121.8084168332863,145.5638480733148,170.79875892985567,166.7777116627583,151.08787533741094,140.01283108041588,126.30146678645175,113.95270956288684
2023-02-22,132.68408887289323,125.34773699896014,119.55563269600388,115.88283847895113,116.45805469260537,122.9786627224003,146.27478692417768,176.99424454508932,187.11243596300937,154.12397324190994,153.07112669160333,147.27001597084887,143.84547943788266,137.69132301776847,142.2135019111686,152.35491187099277,156.644634619726,180.70858496582503,197.998345972945,193.26028457890675,173.84800766927444,154.3502041200071,147.87723789379976,134.76002562589022
2023-02-23,133.93704110145467,124.32687678607941,122.58202450582242,117.251114612268,119.95065620454011,125.9051507042454,148.5374386680182,174.75821402398728,192.6598101838112,165.1790308924872,148.5280433372312,134.71872498921033,130.45568815130906,130.64742698308484,136.74351327195336,142.82326618900672,149.62574030627894,167.58664625685927,180.475077810666,171.99214975126216,157.20756484945338,147.88450938127514,139.44037167818985,115.77524664999666
2023-02-24,132.32564087415696,120.91684816409766,119.4388207817252,114.36397451780421,110.33134349464012,118.29666074852783,149.49552412716022,166.35600930862896,166.64186346075826,155.93178274397889,133.44198504892546,116.84765724965827,116.3087079938343,112.28741761971855,112.86114090482627,120.09470891734973,125.58108019400323,143.63114886922907,165.99750246482324,165.49119779732058,153.2020698690178,149.9310017870883,139.52125726777425,136.85643692635506
2023-02-25,89.93134146949201,74.99242926451174,70.73946347314352,66.06982975424404,63.94451756343391,66.48372128248496,71.61576762599486,96.99368502625941,101.31382527054937,107.86548828022842,87.7864071165394,75.16969220770729,77.38860571732715,64.23585640146395,62.763907835378234,69.50422702074748,75.3056713904285,103.7634521427952,128.1744500221804,128.80148291895603,116.69645443396553,98.89736139889825,90.1760593134415,90.13265472467464
2023-02-26,128.96872857690468,114.41165511515914,108.24210774893163,105.27119191255068,98.13511734692274,93.32109255198895,102.59131624087485,107.43654205967631,100.60469202370128,106.32772477629192,106.8982056099544,93.32599276950404,97.99108953740614,83.07876033357019,87.49195791573649,99.98184512689741,116.71707477061685,144.56831648243846,180.84514581150088,179.57831187718435,165.10699480626812,160.0724829745622,154.411364240856,136.69688447901174
2023-02-27,127.03984575573135,115.84151303253483,110.37939596039303,107.80560634374494,105.01158092055992,113.14742021471653,144.1849877083943,170.56581153402186,177.60776594108341,169.24647209775068,153.12451606865756,145.23094904385653,134.65231269257333,131.37424667002722,133.61564029064752,144.63192810385104,152.76990766443552,175.8371851062911,191.27787977936526,196.2297552751427,174.85891522667563,158.34577178051654,146.05579306014937,127.32464569477828
